Timestamp,Trip_ID,Driver_ID,Speed_kmh,Acceleration_ms2,Slope_%,Distance_Travelled_km,Vehicle_Weight_kg,Payload_kg,Battery_Temperature_C,Weather_Condition,Traffic_Condition,Driving_Mode,Road_Type,Wind_Speed_mps,Tire_Pressure_PSI,GPS_Elevation_m,State_of_Charge_pct,Motor_RPM,Motor_Torque_Nm,Motor_Efficiency,Battery_Voltage_V,Battery_Current_A,Regen_Energy_kWh,Theoretical_Power_Demand,Theoretical_Energy_kWh,Energy_Consumption_kWh
2025-01-01 15:58:30,trip_8,Driver_3,42.39,-0.469,0.86,0.705,1700,150,19.1,Cloudy,Free,Normal,Urban,3.32,33.3,154.3,67.86,2896.0,-14.9,0.95,351.4,-1.2,0.007,-4.8984,0.0,0.0146
2025-01-01 15:59:00,trip_8,Driver_17,32.19,2.225,0.14,0.515,1900,100,27.61,Rain,Light,Normal,Urban,3.74,32.6,155.1,66.47,2199.0,186.6,0.98,353.2,121.6,0.0,46.6952,0.8068,0.8202
2025-01-01 15:59:30,trip_8,Driver_6,42.14,1.308,0.56,0.703,1700,150,16.15,Clear,Light,Normal,Urban,0.4,35.3,159.0,65.4,2879.0,110.6,0.98,352.5,94.6,0.0,36.2571,0.6532,0.6658
2025-01-01 16:00:00,trip_8,Driver_10,32.1,0.785,0.91,0.522,1800,0,23.86,Clear,Moderate,Normal,Urban,2.19,33.7,163.7,64.9,2193.0,72.6,0.957,355.9,46.9,0.0,18.134,0.3185,0.3306
2025-01-01 16:00:30,trip_8,Driver_17,13.62,0.412,0.73,0.202,1600,150,28.83,Clear,Free,Eco,Urban,0.08,31.8,165.2,64.76,931.0,43.1,0.868,356.7,11.8,0.0,4.5633,0.0731,0.0841
2025-01-01 16:01:00,trip_8,Driver_16,49.52,-0.314,-0.79,0.788,1600,100,23.7,Clear,Light,Normal,Urban,1.44,33.3,159.0,64.76,3383.0,-13.1,0.945,354.1,-0.8,0.0045,-5.0551,0.0,0.0
2025-01-01 16:01:30,trip_8,Driver_18,63.43,1.114,1.67,1.045,1800,100,35.22,Cloudy,Light,Normal,Urban,1.56,32.5,176.4,63.04,4334.0,110.0,0.938,356.0,140.3,0.0,54.2794,0.9658,1.067
2025-01-01 16:02:00,trip_8,Driver_13,22.95,-0.125,0.64,0.357,1800,0,21.99,Rain,Light,Eco,Urban,3.42,32.4,178.7,63.0,1568.0,6.6,0.897,351.1,3.1,0.0,1.1744,0.0197,0.0
2025-01-01 16:02:30,trip_8,Driver_14,78.02,0.171,-1.82,1.307,1600,0,24.37,Clear,Free,Normal,Urban,3.9,31.5,154.9,62.71,5331.0,16.1,0.84,355.0,25.4,0.0,9.7823,0.177,0.2031
2025-01-01 16:03:00,trip_8,Driver_6,42.56,0.535,0.73,0.705,1600,150,27.64,Clear,Light,Normal,Urban,2.1,31.1,160.1,62.22,2908.0,53.4,0.97,351.1,46.3,0.0,17.6842,0.3164,0.3495
2025-01-01 16:03:30,trip_8,Driver_4,36.25,-4.0,-1.86,0.567,1500,0,22.52,Cloudy,Light,Normal,Urban,4.32,31.5,149.5,62.22,2477.0,-200.0,0.941,354.0,-102.6,0.5681,-50.0,0.0,0.0
2025-01-01 16:04:00,trip_8,Driver_8,41.62,-0.332,0.67,0.705,1700,100,27.75,Cloudy,Light,Normal,Urban,1.64,34.3,154.3,62.22,2844.0,-6.2,0.949,351.3,-0.3,0.0018,-2.0084,0.0,0.0
2025-01-01 16:04:30,trip_8,Driver_14,18.95,0.045,-1.1,0.302,1900,100,19.88,Snow,Light,Eco,Urban,1.81,32.8,150.9,62.19,1295.0,7.0,0.878,352.4,2.7,0.0,1.0287,0.0177,0.0
2025-01-01 16:05:00,trip_8,Driver_9,52.82,0.822,-1.72,0.866,1500,50,30.46,Rain,Light,Normal,Urban,3.54,32.0,136.1,61.57,3609.0,51.6,0.958,355.2,54.9,0.0,21.1886,0.3752,0.4078
2025-01-01 16:05:30,trip_8,Driver_14,17.75,1.603,-0.45,0.313,1700,200,23.59,Clear,Moderate,Eco,Urban,2.25,32.3,134.6,61.02,1213.0,126.2,0.911,350.1,45.8,0.0,17.4249,0.3318,0.3861
2025-01-01 16:06:00,trip_8,Driver_19,39.04,0.936,-1.15,0.689,1600,0,30.54,Clear,Light,Normal,Urban,3.7,33.3,126.7,60.44,2667.0,62.1,0.97,351.2,49.4,0.0,18.8667,0.3596,0.3875
2025-01-01 16:06:30,trip_8,Driver_19,28.12,0.726,-0.4,0.468,1600,0,22.87,Clear,Light,Eco,Urban,0.52,32.6,124.8,60.07,1921.0,52.8,0.936,348.9,30.4,0.0,11.5399,0.2074,0.2176
2025-01-01 16:07:00,trip_8,Driver_4,3.51,0.737,3.34,0.073,1500,50,13.86,Rain,Light,Eco,Hilly,4.4,30.1,127.3,59.99,500.0,35.0,0.837,347.2,5.3,0.0,1.9906,0.0447,0.0476
2025-01-01 16:07:30,trip_8,Driver_5,66.32,-0.994,3.33,1.107,1600,200,30.18,Rain,Moderate,Normal,Hilly,2.56,33.3,164.1,59.99,4531.0,-31.0,0.887,356.9,-8.2,0.0488,-15.9821,0.0,0.0
2025-01-01 16:08:00,trip_8,Driver_12,52.82,0.669,1.05,0.873,1700,150,23.91,Clear,Light,Normal,Urban,2.84,35.3,173.3,59.16,3609.0,69.4,0.964,351.5,74.6,0.0,28.5209,0.5091,0.5118
2025-01-01 16:08:30,trip_8,Driver_12,80.24,3.163,3.7,1.373,1500,150,25.27,Cloudy,Moderate,Sport,Hilly,2.36,30.0,224.1,54.41,5482.0,243.2,0.88,350.8,397.9,0.0,151.7348,2.8041,3.2544
2025-01-01 16:09:00,trip_8,Driver_20,65.72,0.735,3.07,1.087,1900,50,32.8,Rain,Moderate,Normal,Hilly,3.84,30.4,257.5,53.06,4490.0,94.9,0.924,353.4,126.2,0.0,48.4806,0.866,0.9604
2025-01-01 16:09:30,trip_8,Driver_15,40.64,-0.871,1.25,0.663,1800,100,23.35,Rain,Free,Normal,Urban,2.17,32.4,265.8,53.06,2777.0,-42.3,0.948,351.6,-6.1,0.035,-13.3786,0.0,0.0
2025-01-01 16:10:00,trip_8,Driver_14,52.69,-1.302,-4.39,0.875,1900,0,22.43,Clear,Light,Normal,Urban,4.12,33.0,227.4,53.06,3600.0,-113.5,0.939,349.4,-31.9,0.1851,-46.5243,0.0,0.0
2025-01-01 16:10:30,trip_8,Driver_6,37.4,0.516,3.27,0.611,1800,150,26.7,Cloudy,Moderate,Normal,Hilly,1.2,30.0,247.3,52.4,2555.0,76.2,0.972,352.9,57.8,0.0,22.1586,0.391,0.4053
2025-01-01 16:11:00,trip_8,Driver_12,0.0,1.594,3.44,0.01,1900,0,25.44,Snow,Free,Eco,Hilly,3.33,33.1,247.7,52.4,500.0,0.0,0.824,350.8,0.0,0.0,0.0,0.0,0.0
2025-01-01 16:11:30,trip_8,Driver_15,40.58,0.201,-0.2,0.692,1700,0,26.0,Clear,Free,Normal,Urban,2.68,30.2,246.3,52.15,2773.0,23.7,0.958,351.5,19.6,0.0,7.479,0.1377,0.1555
2025-01-01 16:12:00,trip_8,Driver_15,45.49,-1.94,2.91,0.761,1700,0,29.89,Clear,Free,Normal,Urban,1.56,30.5,268.4,52.15,3108.0,-97.0,0.95,355.6,-34.4,0.2046,-34.3046,0.0,0.0
2025-01-01 16:12:30,trip_8,Driver_17,29.48,-0.658,-2.12,0.467,1900,200,36.52,Clear,Moderate,Eco,Urban,2.58,32.0,258.5,52.15,2014.0,-57.5,0.921,355.6,-4.5,0.0253,-13.1921,0.0,0.0
2025-01-01 16:13:00,trip_8,Driver_20,55.26,-0.877,-2.72,0.907,1900,0,28.89,Clear,Light,Normal,Urban,2.78,32.1,233.9,52.15,3776.0,-69.8,0.932,353.5,-13.7,0.0795,-29.9884,0.0,0.0
2025-01-01 16:13:30,trip_8,Driver_11,45.5,0.495,-0.98,0.781,1600,0,19.55,Clear,Light,Normal,Urban,2.52,30.4,226.2,51.73,3109.0,36.4,0.964,345.7,34.3,0.0,12.8982,0.2391,0.2444
2025-01-01 16:14:00,trip_8,Driver_20,42.32,-0.673,2.41,0.722,1800,50,29.96,Clear,Moderate,Normal,Urban,2.13,32.9,243.6,51.73,2891.0,-18.6,0.95,358.1,-2.1,0.0128,-6.123,0.0,0.0
2025-01-01 16:14:30,trip_8,Driver_12,41.21,-0.752,1.61,0.676,1600,50,24.91,Cloudy,Moderate,Normal,Urban,4.12,35.0,254.5,51.73,2816.0,-26.5,0.949,350.9,-3.4,0.0196,-8.5099,0.0,0.0027
2025-01-01 16:15:00,trip_8,Driver_16,61.4,1.066,1.77,1.034,1500,50,28.87,Clear,Free,Normal,Urban,3.48,32.9,272.8,50.37,4195.0,88.1,0.941,353.7,109.4,0.0,42.0509,0.7648,0.8218
2025-01-01 16:15:30,trip_8,Driver_20,74.08,-0.213,4.35,1.25,1800,50,24.53,Clear,Light,Normal,Hilly,2.31,34.7,327.2,49.78,5061.0,32.6,0.864,349.6,-2.1,0.0124,18.7801,0.3422,0.4154
2025-01-01 16:16:00,trip_8,Driver_6,63.57,0.767,1.17,1.073,1900,50,32.78,Clear,Moderate,Normal,Urban,2.72,30.0,339.7,48.51,4343.0,82.8,0.93,352.3,107.0,0.0,40.9551,0.7466,0.8092
2025-01-01 16:16:30,trip_8,Driver_15,14.62,0.955,2.56,0.233,1800,0,33.28,Snow,Heavy,Eco,Urban,2.57,31.5,345.7,48.17,999.0,94.8,0.889,351.5,28.2,0.0,10.7814,0.1856,0.2076
2025-01-01 16:17:00,trip_8,Driver_19,54.29,-1.467,3.62,0.896,1800,0,20.32,Clear,Light,Normal,Hilly,3.53,31.2,378.1,48.17,3709.0,-63.8,0.935,349.1,-20.8,0.1198,-26.9514,0.0,0.0
2025-01-01 16:17:30,trip_8,Driver_7,47.98,2.102,2.33,0.762,1900,50,19.13,Clear,Free,Normal,Urban,0.71,35.6,395.9,46.13,3278.0,190.4,0.98,346.1,188.8,0.0,71.0418,1.2185,1.2796
2025-01-01 16:18:00,trip_8,Driver_7,56.35,-1.883,-3.22,0.938,1800,150,18.05,Clear,Standstill,Normal,Urban,3.57,31.8,365.7,46.13,3850.0,-151.4,0.928,345.1,-66.6,0.3826,-50.0,0.0,0.0
2025-01-01 16:18:30,trip_8,Driver_12,36.85,-0.393,-1.19,0.625,1500,0,29.7,Clear,Heavy,Normal,Urban,3.01,32.9,358.3,46.13,2518.0,-19.5,0.943,352.4,-1.1,0.0066,-5.5751,0.0,0.0131
2025-01-01 16:19:00,trip_8,Driver_6,46.07,1.427,2.2,0.791,1900,0,26.52,Clear,Light,Normal,Urban,3.25,31.1,375.7,44.52,3148.0,134.6,0.98,346.7,128.0,0.0,48.2355,0.8944,0.9542
2025-01-01 16:19:30,trip_8,Driver_5,48.47,-1.749,-1.98,0.803,1900,100,27.52,Clear,Light,Normal,Urban,0.94,35.7,359.8,44.52,3312.0,-136.6,0.947,352.1,-47.1,0.2747,-50.0,0.0,0.0
2025-01-01 16:20:00,trip_8,Driver_10,1.06,-0.236,0.56,0.019,1700,0,26.74,Cloudy,Standstill,Eco,Urban,4.61,30.1,359.9,44.52,500.0,-0.3,0.824,348.9,-0.0,0.0,-0.0184,0.0,0.0
2025-01-01 16:20:30,trip_8,Driver_13,32.31,1.864,2.14,0.542,1600,100,28.11,Clear,Moderate,Normal,Urban,2.05,35.4,371.5,43.35,2208.0,147.8,0.976,347.7,98.3,0.0,37.1547,0.6731,0.7155
2025-01-01 16:21:00,trip_8,Driver_18,14.41,1.428,4.31,0.233,1900,100,23.53,Clear,Heavy,Eco,Hilly,2.36,35.0,381.5,42.85,985.0,155.3,0.901,346.0,46.3,0.0,17.4095,0.304,0.3405
2025-01-01 16:21:30,trip_8,Driver_6,53.39,-1.373,1.96,0.853,1800,0,24.08,Clear,Free,Normal,Urban,3.98,32.6,398.2,42.85,3648.0,-68.7,0.937,346.5,-20.8,0.1151,-28.5439,0.0,0.0
2025-01-01 16:22:00,trip_8,Driver_8,56.85,1.531,-2.69,0.934,1700,100,28.11,Cloudy,Heavy,Normal,Urban,4.25,30.7,373.1,41.52,3884.0,102.8,0.962,346.1,120.8,0.0,45.4461,0.8064,0.8892
2025-01-01 16:22:30,trip_8,Driver_6,27.41,-1.833,-2.85,0.474,1700,0,30.65,Rain,Free,Eco,Urban,2.88,30.3,359.6,41.52,1873.0,-128.8,0.913,351.3,-26.4,0.1604,-27.4552,0.0,0.0
2025-01-01 16:23:00,trip_8,Driver_18,54.19,1.311,4.29,0.899,1600,0,26.53,Clear,Light,Normal,Hilly,3.42,30.7,398.2,40.04,3702.0,120.3,0.975,349.1,133.6,0.0,50.6908,0.9082,0.9661
2025-01-01 16:23:30,trip_8,Driver_7,55.95,2.913,0.99,0.927,1900,0,33.01,Clear,Moderate,Normal,Urban,1.77,33.9,407.3,36.9,3823.0,236.7,0.98,350.0,270.8,0.0,103.0052,1.8432,1.9324
2025-01-01 16:24:00,trip_8,Driver_3,63.54,0.538,-1.85,1.038,1900,100,15.66,Clear,Light,Normal,Urban,1.08,32.4,388.1,36.28,4341.0,44.1,0.917,343.6,58.3,0.0,21.7673,0.384,0.432
2025-01-01 16:24:30,trip_8,Driver_17,36.66,0.323,1.78,0.603,1700,0,30.16,Clear,Light,Normal,Urban,2.68,30.1,398.9,35.9,2505.0,44.2,0.959,347.4,33.4,0.0,12.6006,0.2238,0.2376
2025-01-01 16:25:00,trip_8,Driver_17,46.49,0.352,0.89,0.792,1500,0,37.65,Snow,Free,Normal,Urban,2.24,31.2,405.9,35.47,3176.0,36.8,0.963,351.5,34.8,0.0,13.3042,0.2448,0.2626
2025-01-01 16:25:30,trip_8,Driver_17,49.37,0.768,-1.3,0.79,1600,150,21.08,Clear,Free,Normal,Urban,2.94,31.4,395.6,34.9,3373.0,56.5,0.967,347.9,57.4,0.0,21.6913,0.3749,0.3914
2025-01-01 16:26:00,trip_8,Driver_6,78.22,-0.66,2.02,1.302,1900,200,30.14,Clear,Light,Normal,Urban,0.68,32.1,421.9,34.9,5344.0,-18.2,0.833,349.5,-3.8,0.0221,-11.0557,0.0,0.0
2025-01-01 16:26:30,trip_8,Driver_11,47.58,-1.821,-1.64,0.785,1700,100,29.34,Clear,Free,Normal,Urban,0.42,35.3,409.1,34.9,3251.0,-125.4,0.948,349.6,-44.5,0.2567,-46.4186,0.0,0.0
2025-01-01 16:27:00,trip_8,Driver_20,33.58,-1.344,1.47,0.581,1500,0,35.09,Cloudy,Moderate,Normal,Urban,2.13,33.7,417.6,34.9,2294.0,-59.9,0.935,353.3,-11.0,0.0672,-15.649,0.0,0.0
2025-01-01 16:27:30,trip_8,Driver_3,31.88,-1.904,0.76,0.539,1500,0,28.83,Clear,Light,Normal,Urban,2.63,33.5,421.7,34.9,2178.0,-96.7,0.93,347.6,-24.2,0.1422,-23.9814,0.0,0.0
2025-01-01 16:28:00,trip_8,Driver_13,11.81,1.555,0.88,0.196,1900,50,26.52,Clear,Light,Eco,Urban,2.48,34.8,423.4,34.51,807.0,135.6,0.886,346.8,33.0,0.0,12.4515,0.2232,0.2269
2025-01-01 16:28:30,trip_8,Driver_5,48.49,-0.803,0.4,0.843,1800,100,28.56,Clear,Heavy,Normal,Urban,2.79,33.6,426.8,34.51,3313.0,-42.6,0.947,345.7,-6.9,0.0415,-16.0673,0.0,0.0
2025-01-01 16:29:00,trip_8,Driver_1,50.63,1.727,0.13,0.863,1700,0,24.96,Clear,Free,Normal,Urban,3.0,32.6,427.9,32.98,3459.0,127.7,0.98,345.8,133.7,0.0,50.2714,0.9254,0.9724
2025-01-01 16:29:30,trip_8,Driver_8,57.63,-1.621,1.58,0.986,1900,0,25.1,Cloudy,Free,Normal,Urban,1.45,31.6,443.5,32.98,3938.0,-93.2,0.924,348.0,-35.8,0.2132,-41.7817,0.0,0.0
2025-01-01 16:30:00,trip_8,Driver_12,5.01,-0.629,-1.42,0.047,1500,0,16.63,Clear,Moderate,Eco,Urban,3.89,35.1,442.8,32.98,500.0,-24.7,0.824,341.5,-0.5,0.0016,-1.4082,0.0,0.0
2025-01-01 16:30:30,trip_8,Driver_9,50.42,-1.702,-0.98,0.811,1700,100,26.68,Snow,Free,Normal,Urban,1.81,33.5,434.9,32.98,3445.0,-112.3,0.944,347.3,-39.7,0.2218,-44.0208,0.0,0.0
2025-01-01 16:31:00,trip_8,Driver_5,28.45,-2.642,-0.93,0.503,1600,150,22.69,Clear,Light,Eco,Urban,1.47,34.6,430.2,32.98,1944.0,-174.7,0.917,347.0,-54.2,0.3325,-38.656,0.0,0.0
2025-01-01 16:31:30,trip_8,Driver_7,58.6,1.184,3.73,0.994,1700,0,19.55,Rain,Light,Normal,Hilly,2.32,35.4,467.3,31.39,4004.0,116.2,0.959,342.8,142.1,0.0,52.9497,0.97,1.0374
2025-01-01 16:32:00,trip_8,Driver_7,70.88,1.236,-3.31,1.191,1800,100,18.13,Clear,Moderate,Normal,Urban,2.81,33.7,427.9,29.98,4843.0,84.2,0.897,346.3,123.4,0.0,46.4313,0.8426,0.9928
2025-01-01 16:32:30,trip_8,Driver_19,79.84,0.303,2.0,1.333,1900,100,24.25,Clear,Light,Normal,Urban,1.45,33.7,454.5,28.84,5455.0,58.0,0.848,340.7,97.2,0.0,36.0028,0.6492,0.8238
2025-01-01 16:33:00,trip_8,Driver_8,48.83,0.012,1.2,0.825,1900,0,18.58,Cloudy,Light,Normal,Urban,3.57,32.0,464.4,28.55,3336.0,23.3,0.956,342.6,23.8,0.0,8.8634,0.1617,0.1818
2025-01-01 16:33:30,trip_8,Driver_2,44.9,0.067,-2.0,0.762,1900,50,23.49,Clear,Light,Normal,Urban,2.62,34.6,449.2,28.51,3068.0,3.8,0.951,344.5,3.6,0.0,1.3363,0.0245,0.0337
2025-01-01 16:34:00,trip_8,Driver_19,36.26,-0.124,0.22,0.622,1800,200,30.39,Clear,Free,Normal,Urban,0.87,32.5,450.6,28.47,2477.0,5.1,0.943,345.1,3.8,0.0,1.4332,0.0266,0.0298
2025-01-01 16:34:30,trip_8,Driver_12,30.0,2.912,3.41,0.53,1800,0,33.5,Cloudy,Light,Normal,Hilly,2.9,32.9,468.6,26.82,2050.0,238.2,0.978,350.6,145.9,0.0,55.584,1.0605,1.1617
2025-01-01 16:35:00,trip_8,Driver_18,36.12,-1.597,-3.33,0.573,1600,150,20.51,Clear,Heavy,Normal,Urban,2.02,32.5,449.5,26.82,2468.0,-119.1,0.941,343.8,-28.6,0.156,-33.4548,0.0,0.0
2025-01-01 16:35:30,trip_8,Driver_13,22.58,-1.038,-2.61,0.345,1500,100,23.34,Fog,Light,Eco,Urban,1.58,32.1,440.5,26.82,1543.0,-70.6,0.892,344.2,-6.9,0.0363,-12.4006,0.0,0.0151
2025-01-01 16:36:00,trip_8,Driver_14,50.81,-1.398,-3.71,0.824,1900,0,30.43,Rain,Light,Normal,Urban,4.76,30.5,410.0,26.82,3472.0,-115.9,0.943,345.0,-34.2,0.1913,-45.8158,0.0,0.0
2025-01-01 16:36:30,trip_8,Driver_19,65.83,-0.813,-0.81,1.145,1900,150,24.4,Clear,Moderate,Normal,Urban,0.77,34.4,400.7,26.82,4498.0,-54.0,0.89,344.5,-12.0,0.0719,-27.6535,0.0,0.0
2025-01-01 16:37:00,trip_8,Driver_3,43.1,-1.226,1.18,0.742,1800,0,20.94,Clear,Free,Normal,Urban,3.18,35.3,409.4,26.82,2945.0,-65.0,0.95,344.7,-14.3,0.0849,-21.7978,0.0,0.0
2025-01-01 16:37:30,trip_8,Driver_18,21.03,0.406,4.96,0.377,1600,100,20.47,Clear,Moderate,Eco,Hilly,1.89,30.3,428.1,26.46,1437.0,69.1,0.911,343.3,30.3,0.0,11.3033,0.2188,0.2611
2025-01-01 16:38:00,trip_8,Driver_12,65.0,-1.765,-2.16,1.08,1600,0,28.1,Clear,Free,Normal,Urban,2.34,31.3,404.8,26.46,4441.0,-108.5,0.893,346.7,-51.4,0.2961,-50.0,0.0,0.0
2025-01-01 16:38:30,trip_8,Driver_13,24.64,1.496,-0.17,0.407,1700,0,20.57,Rain,Free,Eco,Urban,2.66,35.5,404.1,25.81,1684.0,108.1,0.939,341.4,55.8,0.0,20.7129,0.3695,0.4212
2025-01-01 16:44:00,trip_9,Driver_9,27.08,1.255,1.77,0.451,1500,0,13.55,Clear,Heavy,Eco,Urban,3.62,30.6,412.1,60.68,1850.0,92.7,0.945,348.2,51.6,0.0,19.5146,0.351,0.3742
2025-01-01 16:44:30,trip_9,Driver_12,34.13,-1.109,2.23,0.576,1500,50,28.0,Clear,Free,Normal,Urban,4.66,33.1,425.0,60.68,2332.0,-43.3,0.936,355.1,-6.6,0.0396,-11.4921,0.0,0.0
2025-01-01 16:45:00,trip_9,Driver_19,53.88,-0.325,1.54,0.894,1900,100,26.58,Clear,Free,Normal,Urban,2.24,33.2,438.7,60.66,3681.0,1.5,0.936,352.3,-0.1,0.0006,0.6164,0.011,0.054
2025-01-01 16:45:30,trip_9,Driver_14,76.49,-0.309,-2.77,1.258,1900,50,18.73,Rain,Free,Normal,Urban,2.07,31.5,403.9,60.66,5226.0,-25.7,0.841,350.8,-2.5,0.0144,-15.265,0.0,0.0032
2025-01-01 16:46:00,trip_9,Driver_16,14.29,-1.771,1.2,0.209,1500,50,27.46,Clear,Light,Eco,Urban,2.5,35.5,406.4,60.66,976.0,-90.4,0.854,353.9,-9.2,0.0476,-10.0448,0.0,0.0
2025-01-01 16:46:30,trip_9,Driver_5,63.02,1.259,0.5,1.032,1600,0,20.74,Clear,Moderate,Normal,Urban,2.75,31.8,411.5,59.23,4306.0,95.2,0.936,350.9,122.4,0.0,46.6848,0.8257,0.8727
2025-01-01 16:47:00,trip_9,Driver_11,50.44,-0.275,2.82,0.859,1700,50,16.3,Clear,Free,Normal,Urban,1.24,34.1,435.8,59.07,3446.0,13.2,0.949,350.4,-0.7,0.0042,5.1825,0.0953,0.0804
2025-01-01 16:47:30,trip_9,Driver_10,28.68,1.605,1.48,0.48,1700,0,27.24,Clear,Free,Eco,Urban,4.58,34.0,442.9,58.24,1960.0,126.2,0.959,353.3,73.3,0.0,28.1548,0.5089,0.5334
2025-01-01 16:48:00,trip_9,Driver_13,53.08,0.548,1.96,0.887,1800,0,29.32,Rain,Free,Normal,Urban,2.88,31.5,460.3,57.43,3627.0,65.5,0.962,352.6,70.5,0.0,27.0218,0.4877,0.5218
2025-01-01 16:48:30,trip_9,Driver_19,52.76,-0.698,-1.14,0.901,1600,0,19.92,Clear,Free,Normal,Urban,2.17,32.6,450.0,57.43,3605.0,-37.8,0.939,349.4,-5.7,0.034,-15.4927,0.0,0.0116
2025-01-01 16:49:00,trip_9,Driver_18,83.49,0.64,1.74,1.361,1900,50,24.53,Clear,Free,Sport,Urban,1.53,34.9,473.7,55.91,5704.0,81.0,0.842,352.0,137.5,0.0,52.6208,0.9264,1.1166
2025-01-01 16:49:30,trip_9,Driver_5,1.8,0.409,1.28,0.01,1900,150,29.67,Cloudy,Light,Eco,Urban,1.97,35.1,473.8,55.9,500.0,13.3,0.829,352.7,2.0,0.0,0.7596,0.0046,0.0
2025-01-01 16:50:00,trip_9,Driver_14,11.56,-0.093,-1.29,0.205,1900,0,20.34,Fog,Moderate,Eco,Urban,1.07,33.3,471.2,55.9,790.0,-5.2,0.842,352.5,-1.2,0.0075,-0.4654,0.0,0.0
2025-01-01 16:50:30,trip_9,Driver_10,75.86,-1.004,-0.72,1.31,1700,100,26.51,Clear,Free,Normal,Urban,2.01,31.0,461.7,55.9,5183.0,-57.8,0.843,354.9,-17.7,0.1085,-34.0835,0.0,0.0
2025-01-01 16:51:00,trip_9,Driver_14,16.23,1.275,-0.63,0.268,1900,150,23.71,Clear,Light,Eco,Urban,1.47,31.9,460.0,55.49,1109.0,108.6,0.9,352.3,35.8,0.0,13.7064,0.2444,0.2326
2025-01-01 16:51:30,trip_9,Driver_7,37.84,0.292,2.23,0.622,1600,150,26.77,Clear,Free,Normal,Urban,3.97,34.2,473.9,55.08,2585.0,46.5,0.963,352.3,35.7,0.0,13.6682,0.2426,0.2644
2025-01-01 16:52:00,trip_9,Driver_1,19.02,-0.33,0.43,0.322,1700,0,30.71,Clear,Heavy,Eco,Urban,0.12,35.8,475.3,55.08,1300.0,-8.8,0.876,356.4,-0.2,0.0012,-1.3078,0.0,0.0561
2025-01-01 16:52:30,trip_9,Driver_17,40.92,0.674,-1.05,0.679,1700,0,20.05,Snow,Standstill,Normal,Urban,1.65,32.6,468.2,54.65,2796.0,49.4,0.968,353.4,41.0,0.0,15.7357,0.282,0.2682
2025-01-01 16:53:00,trip_9,Driver_2,58.76,0.509,-2.22,1.02,1800,100,27.15,Clear,Light,Normal,Urban,1.33,34.5,445.5,54.15,4015.0,36.6,0.934,351.8,43.7,0.0,16.7085,0.3132,0.3494
2025-01-01 16:53:30,trip_9,Driver_17,80.94,0.112,4.1,1.335,1600,50,29.34,Clear,Heavy,Sport,Hilly,2.41,35.1,500.2,53.18,5530.0,50.4,0.841,351.8,82.9,0.0,31.6966,0.5646,0.6738
2025-01-01 16:54:00,trip_9,Driver_14,55.42,0.915,-1.05,0.875,1600,0,13.85,Clear,Free,Normal,Urban,1.49,33.7,491.1,52.43,3787.0,63.3,0.955,345.1,72.8,0.0,27.2992,0.4655,0.4968
2025-01-01 16:54:30,trip_9,Driver_1,51.83,-0.027,-1.69,0.879,1700,50,21.79,Clear,Light,Normal,Urban,4.87,33.1,476.2,52.43,3541.0,0.2,0.941,349.3,0.2,0.0,0.0754,0.0014,0.0
2025-01-01 16:55:00,trip_9,Driver_3,69.28,2.092,4.0,1.136,1900,0,19.14,Clear,Light,Normal,Hilly,1.18,32.6,521.6,48.81,4733.0,200.0,0.926,347.2,285.5,0.0,107.736,1.9079,2.1476
2025-01-01 16:55:30,trip_9,Driver_6,71.15,-1.019,-1.06,1.187,1700,150,23.5,Clear,Light,Normal,Urban,1.09,30.8,509.1,48.81,4861.0,-63.9,0.865,348.6,-19.0,0.1105,-35.3542,0.0,0.0
2025-01-01 16:56:00,trip_9,Driver_2,53.17,2.433,0.02,0.894,1900,50,21.74,Cloudy,Free,Normal,Urban,1.46,34.0,509.2,46.27,3633.0,198.9,0.98,349.8,216.4,0.0,82.2632,1.4938,1.5312
2025-01-01 16:56:30,trip_9,Driver_11,67.8,-1.224,-0.43,1.167,1700,50,24.26,Clear,Light,Normal,Urban,2.21,31.9,504.2,46.27,4632.0,-70.4,0.881,350.5,-23.9,0.1442,-37.1222,0.0,0.0
2025-01-01 16:57:00,trip_9,Driver_11,35.77,1.002,0.9,0.593,1600,0,25.46,Clear,Heavy,Normal,Urban,2.95,31.7,509.6,45.67,2444.0,78.4,0.969,353.5,56.8,0.0,21.8186,0.3906,0.408
2025-01-01 16:57:30,trip_9,Driver_15,35.09,1.339,-2.26,0.608,1800,0,33.02,Cloudy,Moderate,Normal,Urban,2.27,31.2,495.8,44.89,2397.0,89.9,0.971,354.8,63.6,0.0,24.5254,0.4589,0.4762
2025-01-01 16:58:00,trip_9,Driver_1,46.2,-2.783,-1.29,0.777,1700,100,21.32,Clear,Light,Normal,Urban,3.24,31.1,485.8,44.89,3157.0,-190.4,0.949,347.6,-100.8,0.5893,-50.0,0.0,0.0
2025-01-01 16:58:30,trip_9,Driver_3,50.59,-0.749,4.31,0.813,1500,100,19.6,Rain,Light,Normal,Hilly,2.8,32.6,520.8,44.89,3457.0,-8.0,0.943,347.3,-1.3,0.0073,-3.1562,0.0,0.0
2025-01-01 16:59:00,trip_9,Driver_3,63.24,-0.541,1.1,1.066,1900,0,24.53,Clear,Free,Normal,Urban,2.25,31.2,532.6,44.89,4321.0,-16.2,0.901,348.9,-2.3,0.0135,-7.967,0.0,0.0278
